Id,Price
10549,135281.75218653557
3248,119823.00005919291
13499,267376.7079707305
14959,201674.73991735987
6070,161836.52684758755
11360,238332.08853624124
12102,191784.8358152181
11870,324709.634002237
3713,150209.32887353294
3230,143968.87488685438
7742,229227.98754089695
15092,313719.5124156233
8728,279046.0454106013
3386,158575.49141964596
9409,145898.74491710702
16545,271035.147273974
3127,173244.17984934643
11344,171471.1142540507
2112,227326.52564703464
7310,203165.19129971234
6313,227866.628810367
3681,390770.6173354765
5114,391326.29742650536
270,166193.7940347638
14350,179065.59350558312
12223,328592.29327348206
1066,184837.42207487006
16116,351180.0435189997
11410,461210.6768099474
4088,170480.07288006792
5956,184294.78007943786
14669,152730.7748894471
13871,128837.08094810773
4126,212573.26649695094
12114,202121.79704443947
16607,168227.3804620744
4266,213320.70649171795
13518,208413.62532721597
11856,347978.89233733044
3885,252226.76282551145
8891,172155.68895313065
4964,163790.1122598431
7696,181962.17711455436
6894,133172.6780770047
9766,169491.33468105766
4800,159821.55301211038
2840,210886.36531527995
4743,151497.5184133487
13562,478768.2716817085
8301,195055.53920805594
5405,162423.40666490293
1535,180445.30388654541
9073,125932.48956476648
1698,339972.44142009167
12262,239125.94984248595
6794,172895.85618795693
12701,176525.72074903297
8432,175957.28323427116
13540,147131.30773724406
8629,146084.3226695383
1440,183749.00082441853
8596,201183.3925928076
9575,258883.76040084785
14976,112770.8524724787
3149,209072.04734868754
5157,178759.80092867863
10748,184127.0785984727
9719,379876.7234096122
6376,180909.6154936377
9733,180442.9969061127
4749,202860.66785533063
4994,410235.55836904974
538,206094.2305797093
5512,142415.30941180882
9778,169554.3580273287
9761,137248.09214966817
3174,429602.8160454776
13429,220377.32906638304
10467,77634.58468223328
14129,205790.5521304333
13608,221855.0434536246
11106,149952.33802029383
12048,186485.04139317415
1054,381503.25752752
3582,274965.1222949025
1566,164095.1995026842
11529,144168.7328218388
11859,156331.0852584849
10582,146684.61251170372
14907,481730.60596903414
14039,170545.00711046046
10489,174666.93840517662
3331,301469.72141771804
10153,244550.93790329012
5271,168543.91128509643
11871,364764.7700260101
776,135777.65015994915
3994,153105.99771428492
9433,75089.39873705544
14275,139591.51171515477
8030,284867.4094162079
8169,269356.42659162375
8053,179935.23528442247
4822,212489.12425847587
13197,232341.73625536615
13634,298776.7387929156
8951,183787.28239014684
12176,269588.95875128295
15471,150451.686559379
14962,126866.49258318842
12512,118896.7921317528
8697,439767.6979198206
7095,224952.10265248982
13639,193238.33336137002
16660,166026.87399204384
5848,135342.1882560197
5386,185209.50070129725
10880,303934.5347100311
3954,181679.99567088723
13426,278014.3740477066
5966,192793.29654282567
16315,307139.7507053852
7455,191651.29017431082
11071,233169.81394912497
14740,213237.14671084995
16087,198911.05172804874
8931,226551.18023518234
15289,154191.76603135822
16089,276159.845539132
12128,182781.6217468268
4724,230290.7585709502
8585,195784.76355796552
7188,219923.40519767473
5423,199253.65116333787
10488,198509.11418033138
5980,229018.0875511224
8376,258244.04455238386
12397,133724.13190733915
16496,192309.9922880042
4891,256718.54632894672
9710,157368.55518862756
6339,168513.56854930773
244,193676.88961701465
5002,228420.0165158925
5358,166588.84034108403
7636,152560.77205045967
9361,312454.5568608235
3601,134890.41202282932
15755,155504.2919171832
172,182891.84400002004
3037,343076.88997463416
577,274410.8716332151
3607,193210.06422305942
2515,128234.85782901222
10413,161063.7194158084
10511,227359.16038436705
4637,489898.9813834496
12736,296938.99325107597
9534,227563.04215059552
11641,187879.33584721314
10419,268378.9895811088
15313,225573.82598105687
14915,194433.45257592227
12409,381110.2204719133
9405,127715.96290898338
14066,198635.2225531938
14108,192537.61846272936
11931,237431.34008854465
11464,348020.8819120275
926,144087.3761092727
11190,214870.3663761789
10260,182781.6217468268
12712,214862.52136711165
1234,193535.6810892231
11608,116615.9267997132
3776,251342.58478548107
4881,195055.53920805594
10266,208020.3688292217
3262,259827.43030223736
3576,387563.663204978
16604,421097.1583996795
8041,243434.79031795196
10691,225477.23877512652
8357,196520.66117153593
11661,138914.7881828858
4453,241189.86531003704
15936,213761.1443138123
8463,281820.38977268676
15770,251168.01472840304
466,173956.09251296212
14965,96279.92057547523
11227,188321.7285169415
9894,294010.4934682043
11746,190846.83144235512
4118,140306.42624726336
756,310604.6698045313
15589,188661.70199003536
109,357554.3431896186
5778,222619.99127863592
1731,109561.32014851604
3450,158208.61067980988
2961,209253.81683448903
222,171496.4748023774
11454,334663.275823052
7339,182781.6217468268
12096,115609.8835437124
14074,188854.12466673265
4058,321655.7769551855
6603,272925.6795774129
3289,119346.3292074332
16681,279792.6801800617
8200,311415.61081494164
3343,268852.29284190043
7802,180334.12006840596
2082,433330.72343604267
217,266180.0361164872
1720,172523.85983214196
7224,251486.38949042736
6176,141402.2636902357
12571,264613.41634744557
16666,338725.5247361247
8908,221070.05428659398
6914,191379.0331399458
5428,183492.8000214548
381,172895.85618795693
3991,182287.68402655923
16365,272777.72016997286
1046,208728.3874184262
391,158156.12279538263
9212,323291.7841693452
3022,199628.88488758562
9961,127743.06198014475
6764,319956.2971226547
7720,164597.16652770207
4809,188038.67011281452
8877,306084.9732296871
7817,178980.23755386352
10614,123494.24197687343
5553,290138.83481899503
16488,128994.24072986621
11002,178393.96911981856
13592,341409.05017888057
15050,229486.41810948148
13553,243164.73259358757
9041,238408.46001131134
5461,394573.6232680558
16274,434056.81043622567
2138,131108.73580829042
6245,164917.84157680682
8245,199365.12279578156
6491,207629.82248245273
13218,203664.06567193865
13101,127743.06198014475
10462,139800.6055281633
4079,187987.48432037162
1506,468159.1500417219
14107,126524.28195853016
12215,283533.1596231354
11576,318761.9982038781
10567,241333.5759796616
12713,215755.53604240372
1468,478988.8014421301
2549,240689.12485443734
4172,242302.27926775138
12380,231079.39129366784
3513,115384.07386043655
8165,228682.87435610796
1127,203675.48069093502
14601,436841.4162456596
15526,301180.9231954038
986,347214.2846952904
14968,202337.27789241844
9348,215932.86085333495
6317,264324.9343096571
7497,100482.71434801682
5079,331913.76956336334
528,166458.86363249234
10964,154871.7757788651
5812,322865.92621092673
11022,200532.77496042816
16251,149095.18275741255
5863,121362.05452530787
8664,203680.63646666787
5396,209516.14278940426
6917,255067.48333981872
12776,126654.23570189992
473,233431.28805628876
13333,226768.93734591996
13023,188447.8157177174
7357,201779.44915680145
10955,430016.73751690355
11914,379731.97908000724
12535,199253.65116333787
11205,191214.24776837698
13209,190632.07249318995
16119,315653.6608500425
2174,273140.76306513144
4834,220461.016439112
10151,175953.33519360612
5584,228564.7444216291
6672,223392.7367799006
12858,292059.4470760016
5106,169116.69020718744
8884,178981.42768032438
13766,176856.4891592998
12556,119948.48183404701
12910,240422.8555254751
6258,126654.23570189992
7100,213503.53606886827
1793,192601.4306808422
3335,174835.2640543942
12835,169797.4478913918
10591,161409.5832283154
15707,268291.556721861
16389,156367.721267232
7440,296958.73747208447
6293,182315.8713321292
3937,182388.51065692707
16527,198485.61084047804
5102,262995.10802662506
10734,335678.9796841757
7986,150700.22710011367
6495,114645.22513819605
9571,243647.90336263803
5131,195277.65382714983
10761,445134.177526272
143,387316.98004795815
13829,174161.911030994
13662,251252.8015567107
1771,127538.71136874765
5448,205069.4673153892
8594,169388.74781456887
12038,334677.94591356773
16471,173203.98664916633
16764,140172.29166953478
1282,181859.28090119798
15101,248408.74524796967
9473,154383.40452587456
2324,358386.7480905405
14448,256948.70598050018
6000,76433.86010067444
2077,136652.9176165498
12960,246706.94034774878
15837,199885.1264816547
8805,242550.18256217803
9987,239326.2157502356
1580,362070.33526370936
11089,125245.92068850317
10926,216788.90115918545
12773,401473.9934523161
6490,276444.34348755603
10858,126808.32219042996
2831,128513.66148796832
16326,153714.86137256262
371,178562.86409016012
8852,221955.28309230602
6713,301538.0217406734
4230,192280.69238989154
3639,214870.3663761789
3642,195069.82562887392
5149,184932.02792789508
2861,217677.09080716077
13300,129713.17379265708
2807,267323.8315237319
5919,119028.08513254156
12716,488285.98261306464
4271,244605.52670233473
16055,260894.72198268588
3747,250055.5689659008
5857,258693.52648624932
6884,357518.5628561573
16027,293295.7563315376
3512,341318.456964014
5181,161854.93545488548
16732,271019.0390968117
1908,176363.15540061306
12082,178827.61792676648
7286,148783.909040657
8216,156056.61679456133
6929,317527.8601273869
3950,321621.0006592646
12479,175340.43620436988
877,136073.39614500158
1366,183389.81793105954
384,141501.80759449152
5767,198635.2225531938
6910,167732.28771988416
187,197435.93878746135
10164,328406.764295648
8603,222764.99442822018
15834,199231.38828470363
3078,125330.93691548123
3479,254693.89130740723
6671,253544.2032374613
6078,171337.47243554372
16271,171833.73405575
16191,167113.74320916733
11544,181329.39006897504
7781,205314.5183038445
14918,296226.0941168983
6238,214281.0556288329
12989,209337.90438369056
11907,223798.9885894023
9696,146266.77809751927
14084,356424.6216386335
3895,144501.30460866223
4367,173473.94602542045
8453,66533.19946042912
7638,319195.9700395322
8373,257268.60858756967
4674,176143.94805173695
15787,149708.88858722398
5903,279660.3595479598
13679,190926.53568929224
9018,382745.5966570936
15823,258890.96424577685
13289,146312.92637033222
9896,198402.38619041527
14436,192794.10954428327
5547,224951.3204938771
4048,386844.6615857048
16579,214533.2370472891
8550,191249.1711827466
9385,281188.37609272555
5242,165993.43990531383
31,224099.60081361234
6144,278817.74490177684
3990,198571.60743376103
2523,111834.93543633088
12608,241854.79405296946
7234,182871.78426615646
15264,192495.852086684
9623,201148.50982563943
3161,306884.1618941695
7425,114132.83969515192
13021,301411.2514944623
4044,146968.25751858964
15411,237431.34008854465
979,297735.00758003606
5514,237431.34008854465
4817,179378.02759498416
2115,189382.11446317358
10571,278591.9794457139
8992,220302.77700209373
15546,173768.6699775374
11359,140784.67945773722
11972,178052.02941107398
12838,182766.90681342743
5948,125932.48956476648
422,266583.3587152748
4855,152765.33545155617
16197,119816.45955155835
8926,393382.02153963293
5703,226550.72313533683
8848,209811.7897166841
7039,308657.4560800446
3806,157665.28524937466
15154,228919.91041798826
13132,171246.01382201444
7438,194872.56099837137
4398,205410.69587893103
2440,181968.95569111378
3751,154310.11434783062
1476,179632.56699224288
2264,298183.8993920332
16444,156970.89592021916
10704,183625.88632632242
4033,135981.29547917604
4508,124084.441705816
16290,239702.93465742798
10387,202539.50914518873
5457,149488.93043695902
4910,264649.5913690571
7451,184388.9151410139
10732,167658.11929219647
8015,150069.27455562365
6148,180015.6103688167
5892,239125.94984248595
7825,199278.33892021427
6851,222906.77066954077
6633,227900.0021468397
2139,245935.39936941682
10213,273696.3185232249
2830,222767.19669000103
13907,132595.74534391947
15897,344533.29021426453
8311,176834.84351238704
14230,215383.9230285823
3878,193412.03936488487
13732,178165.59209609934
12110,177154.66723540385
10675,420893.03644169215
12946,116782.40398006879
16754,212981.44866770878
4394,283622.58817242313
16728,176456.0720747638
14378,286352.92282439856
9949,172183.2314010591
994,176022.75406197668
13258,158192.94113406813
5883,335650.4028182302
6933,349298.5727072978
13193,215888.83740003698
13286,172422.25872637692
13407,358621.76239343395
7512,123801.25212104281
7221,194967.16728668584
14428,183427.88098582198
1740,193239.1656728928
3,151522.88594241143
12952,230336.89368733237
11537,127919.33831814137
2558,129857.86524028663
14081,273273.2796469428
3517,222697.9215117378
7149,246345.93844124812
15777,116971.45231156782
8995,231794.90777544808
826,336115.05704369093
509,285175.5618758603
14875,284866.9778379932
6591,147204.9121827589
11283,112711.00643077402
9897,220962.37535153815
14902,177827.08911806182
14291,180827.09038340254
3162,232599.56914422274
4206,195488.8596213183
11580,197266.78667058324
2007,245810.34009251063
14939,310917.8996298623
13572,188591.56504181903
